task,seed,outer_fold,condition,condition_name,model,pearson_r,rmse,mae,n_train,n_test
fluid_intelligence,0,4,R0,Same-solver no prior,fused,0.444940448596054,4.601998107183199,3.6632822151315674,330,82
fluid_intelligence,0,4,R0,Same-solver no prior,equal_weight,0.41685032678043055,4.676123967228706,3.7423339043912853,330,82
fluid_intelligence,1,0,R0,Same-solver no prior,FC,0.22221231320550522,5.199830737450859,4.179168102814128,329,83
fluid_intelligence,1,0,R0,Same-solver no prior,SC,0.2037408465744035,4.746307193485155,3.7839544985676095,329,83
fluid_intelligence,1,0,R0,Same-solver no prior,FP,0.26918499350234093,4.528891809518354,3.6889599349580777,329,83
fluid_intelligence,1,0,R0,Same-solver no prior,fused,0.25445222947827595,4.538723985980989,3.6370686791820526,329,83
fluid_intelligence,1,0,R0,Same-solver no prior,equal_weight,0.30126606595288713,4.435862885339379,3.5642886355560273,329,83
fluid_intelligence,1,1,R0,Same-solver no prior,FC,0.23477224840393562,5.421142732505142,4.316210357797787,329,83
fluid_intelligence,1,1,R0,Same-solver no prior,SC,0.37236487119377437,4.397208025829504,3.5680015477095304,329,83
fluid_intelligence,1,1,R0,Same-solver no prior,FP,0.27689886546786124,4.552264885731997,3.922599809375928,329,83
fluid_intelligence,1,1,R0,Same-solver no prior,fused,0.39404767738436186,4.309410238321218,3.498110033673179,329,83
fluid_intelligence,1,1,R0,Same-solver no prior,equal_weight,0.36911788288724584,4.409775762786466,3.6202657434189103,329,83
fluid_intelligence,1,2,R0,Same-solver no prior,FC,0.194960592096337,5.878067680315708,4.6754930070693215,330,82
fluid_intelligence,1,2,R0,Same-solver no prior,SC,0.40817622833307143,4.836274640269176,3.9668407874220777,330,82
fluid_intelligence,1,2,R0,Same-solver no prior,FP,0.2531667096142571,5.256496339319921,4.4929805127259055,330,82
fluid_intelligence,1,2,R0,Same-solver no prior,fused,0.42168306145747536,4.804359830579724,3.9873710252199817,330,82
fluid_intelligence,1,2,R0,Same-solver no prior,equal_weight,0.35404405245023807,4.983941036294206,4.109067495883444,330,82
fluid_intelligence,1,3,R0,Same-solver no prior,FC,0.12022191198621027,6.471716309862908,5.475744822746876,330,82
fluid_intelligence,1,3,R0,Same-solver no prior,SC,0.39831335310798965,4.7615250458949525,4.010914563020632,330,82
fluid_intelligence,1,3,R0,Same-solver no prior,FP,0.11603548582317386,5.769431843773477,4.877331915514564,330,82
fluid_intelligence,1,3,R0,Same-solver no prior,fused,0.3138905977667089,5.049737164273727,4.38264365644247,330,82
fluid_intelligence,1,3,R0,Same-solver no prior,equal_weight,0.29231151079855383,5.138252152032715,4.443655858823744,330,82
fluid_intelligence,1,4,R0,Same-solver no prior,FC,0.06754621539445634,6.107879826385806,5.071223799715169,330,82
fluid_intelligence,1,4,R0,Same-solver no prior,SC,0.29779368221874525,4.73392912523,3.9337547685292567,330,82
fluid_intelligence,1,4,R0,Same-solver no prior,FP,0.27707985949535385,4.688390270218691,3.9818618885212382,330,82
fluid_intelligence,1,4,R0,Same-solver no prior,fused,0.2667044706217193,4.796672642408195,3.96167879730237,330,82
fluid_intelligence,1,4,R0,Same-solver no prior,equal_weight,0.19086570678447656,5.068538392095658,4.2381816582345575,330,82
fluid_intelligence,2,0,R0,Same-solver no prior,FC,0.22934999853728955,5.809850749362463,4.793300715994568,329,83
fluid_intelligence,2,0,R0,Same-solver no prior,SC,0.42615316540358394,4.712510329830478,3.8294632743371517,329,83
fluid_intelligence,2,0,R0,Same-solver no prior,FP,0.23539449660330636,5.228526475037045,4.33666302690373,329,83
fluid_intelligence,2,0,R0,Same-solver no prior,fused,0.4572358642320912,4.6243510589106585,3.823929689662071,329,83
fluid_intelligence,2,0,R0,Same-solver no prior,equal_weight,0.3959183360940838,4.804851856364164,4.020804779260227,329,83
fluid_intelligence,2,1,R0,Same-solver no prior,FC,0.16624315293019462,5.6416833245172295,4.7393668531712585,329,83
fluid_intelligence,2,1,R0,Same-solver no prior,SC,0.2895552009305497,4.677420883283748,3.8851440133330017,329,83
fluid_intelligence,2,1,R0,Same-solver no prior,FP,0.19480971174685557,5.017630455930846,4.355620428307656,329,83
fluid_intelligence,2,1,R0,Same-solver no prior,fused,0.3077811494869117,4.587766970225434,3.912627897321363,329,83
fluid_intelligence,2,1,R0,Same-solver no prior,equal_weight,0.27686114358534175,4.72343727593754,4.100557594964681,329,83
fluid_intelligence,2,2,R0,Same-solver no prior,FC,0.14698894727587924,5.665910047826477,4.583522617406028,330,82
fluid_intelligence,2,2,R0,Same-solver no prior,SC,0.4260113840104183,4.273084258249353,3.5295046545119817,330,82
fluid_intelligence,2,2,R0,Same-solver no prior,FP,0.20491132894352612,4.956602824328362,3.9328323599046504,330,82
fluid_intelligence,2,2,R0,Same-solver no prior,fused,0.40621747236424366,4.314732811365928,3.523906586687632,330,82
fluid_intelligence,2,2,R0,Same-solver no prior,equal_weight,0.3164858544468139,4.587303915947207,3.7125385047058477,330,82
fluid_intelligence,2,3,R0,Same-solver no prior,FC,0.33903468319729124,5.124926817078082,4.090750494159126,330,82
fluid_intelligence,2,3,R0,Same-solver no prior,SC,0.3889444526226519,4.653530486992415,3.704916258820292,330,82
fluid_intelligence,2,3,R0,Same-solver no prior,FP,0.38020991609270066,4.7133705700487765,3.935268100318195,330,82
fluid_intelligence,2,3,R0,Same-solver no prior,fused,0.45983561834195985,4.496542004092438,3.606431163288978,330,82
fluid_intelligence,2,3,R0,Same-solver no prior,equal_weight,0.45653437462864455,4.502795816108275,3.6213184605467807,330,82
fluid_intelligence,2,4,R0,Same-solver no prior,FC,0.15771186172098392,5.705343700641078,4.6189115559761005,330,82
fluid_intelligence,2,4,R0,Same-solver no prior,SC,0.36174740271137507,4.647553791222223,3.8744191322590606,330,82
fluid_intelligence,2,4,R0,Same-solver no prior,FP,0.18551656016405255,4.7919204919741345,4.1960693299775285,330,82
fluid_intelligence,2,4,R0,Same-solver no prior,fused,0.3659989570447536,4.596023576928386,3.8603447529431643,330,82
fluid_intelligence,2,4,R0,Same-solver no prior,equal_weight,0.302146493451522,4.787530200276913,3.982756646230813,330,82
fluid_intelligence,3,0,R0,Same-solver no prior,FC,-0.0166189970644728,5.961045584051535,4.905682825556989,329,83
fluid_intelligence,3,0,R0,Same-solver no prior,SC,0.2483656482136284,4.864380870582836,4.047564509853732,329,83
fluid_intelligence,3,0,R0,Same-solver no prior,FP,0.05923336220662751,4.915093512038555,4.262282853053936,329,83
fluid_intelligence,3,0,R0,Same-solver no prior,fused,0.21672287290766362,4.875567640633779,4.107538468856529,329,83
fluid_intelligence,3,0,R0,Same-solver no prior,equal_weight,0.12419373495937118,5.104745180810909,4.326619391953705,329,83
fluid_intelligence,3,1,R0,Same-solver no prior,FC,0.1322937065697279,5.591723337474201,4.353571551688537,329,83
fluid_intelligence,3,1,R0,Same-solver no prior,SC,0.36410336895898743,4.541984749437563,3.6380604059604025,329,83
fluid_intelligence,3,1,R0,Same-solver no prior,FP,0.15135408470338357,5.035575172750062,3.9797533120191635,329,83
fluid_intelligence,3,1,R0,Same-solver no prior,fused,0.3693834348292676,4.4817866981499295,3.5975114950715237,329,83
fluid_intelligence,3,1,R0,Same-solver no prior,equal_weight,0.2968519412750007,4.664185340518278,3.6581696300133104,329,83
fluid_intelligence,3,2,R0,Same-solver no prior,FC,0.2558754346058441,5.510222558009862,4.275752629680555,330,82
fluid_intelligence,3,2,R0,Same-solver no prior,SC,0.3775662518919305,4.495974894174796,3.5149331703397255,330,82
fluid_intelligence,3,2,R0,Same-solver no prior,FP,0.3053966038935124,4.61298241062862,3.970173989477462,330,82
fluid_intelligence,3,2,R0,Same-solver no prior,fused,0.4085583482126977,4.407105564684443,3.50274548273755,330,82
fluid_intelligence,3,2,R0,Same-solver no prior,equal_weight,0.3723273171558953,4.555419587906917,3.6115090936204495,330,82
fluid_intelligence,3,3,R0,Same-solver no prior,FC,0.2881681612304412,5.481422481581321,4.51744040276285,330,82
fluid_intelligence,3,3,R0,Same-solver no prior,SC,0.41022797808312844,4.6648316965286565,3.896483337556082,330,82
fluid_intelligence,3,3,R0,Same-solver no prior,FP,0.3378939883069478,4.819043134666466,4.109116150249635,330,82
fluid_intelligence,3,3,R0,Same-solver no prior,fused,0.44735988177941277,4.563047935708937,3.828652476394406,330,82
fluid_intelligence,3,3,R0,Same-solver no prior,equal_weight,0.41741798345040926,4.650246902040007,3.9609275058402043,330,82
fluid_intelligence,3,4,R0,Same-solver no prior,FC,0.18660573668487362,5.777614137882084,4.412319741182722,330,82
fluid_intelligence,3,4,R0,Same-solver no prior,SC,0.2377431129698708,4.975161753801156,4.074876033373013,330,82
fluid_intelligence,3,4,R0,Same-solver no prior,FP,0.16232107885005947,4.955496691186846,4.18160724616561,330,82
fluid_intelligence,3,4,R0,Same-solver no prior,fused,0.2803069030953894,4.8380123008089555,3.9321747516089163,330,82
fluid_intelligence,3,4,R0,Same-solver no prior,equal_weight,0.2693079517074031,4.92617205108594,3.874194679020294,330,82
fluid_intelligence,4,0,R0,Same-solver no prior,FC,0.17443445413864123,5.580054882193504,4.565122061673182,329,83
fluid_intelligence,4,0,R0,Same-solver no prior,SC,0.3722206445721284,4.509378582798186,3.694621165271517,329,83
fluid_intelligence,4,0,R0,Same-solver no prior,FP,0.2281112680854945,4.705159645557665,4.145201501749468,329,83
fluid_intelligence,4,0,R0,Same-solver no prior,fused,0.38066047550314097,4.471974208500475,3.7134883967812975,329,83
fluid_intelligence,4,0,R0,Same-solver no prior,equal_weight,0.30706261128905565,4.679725772713961,3.938761305092055,329,83
fluid_intelligence,4,1,R0,Same-solver no prior,FC,0.07121758243704303,5.69770805587449,4.482505418960391,329,83
fluid_intelligence,4,1,R0,Same-solver no prior,SC,0.40803312965061417,4.2866070213902345,3.5975806979791605,329,83
fluid_intelligence,4,1,R0,Same-solver no prior,FP,0.07603708573922668,5.050170915784689,4.1174417927270754,329,83
fluid_intelligence,4,1,R0,Same-solver no prior,fused,0.37089604010844024,4.356279644134301,3.6155735353340304,329,83
fluid_intelligence,4,1,R0,Same-solver no prior,equal_weight,0.25740420663701746,4.685889340932374,3.777100682466396,329,83
fluid_intelligence,4,2,R0,Same-solver no prior,FC,0.2332796606352623,5.446628302145523,4.364826760320286,330,82
fluid_intelligence,4,2,R0,Same-solver no prior,SC,0.33412452218017863,4.661500523976256,3.8236309759580744,330,82
fluid_intelligence,4,2,R0,Same-solver no prior,FP,0.19698649873855711,4.8381930849966475,3.922617606674652,330,82
fluid_intelligence,4,2,R0,Same-solver no prior,fused,0.3715766774401392,4.55325577421663,3.7483771844601157,330,82
fluid_intelligence,4,2,R0,Same-solver no prior,equal_weight,0.34466517976980204,4.655736979540652,3.829452236977811,330,82
fluid_intelligence,4,3,R0,Same-solver no prior,FC,0.34558265008117395,5.211174554540712,4.297112612852753,330,82
fluid_intelligence,4,3,R0,Same-solver no prior,SC,0.22881761198847916,5.163108484111947,4.186189801745045,330,82
fluid_intelligence,4,3,R0,Same-solver no prior,FP,0.40467963076742997,4.7208928846830345,3.8907395773421096,330,82
fluid_intelligence,4,3,R0,Same-solver no prior,fused,0.27626281390731866,5.002067839759843,4.08832296013753,330,82
fluid_intelligence,4,3,R0,Same-solver no prior,equal_weight,0.3922284511790209,4.713943163967225,3.997652150525202,330,82
fluid_intelligence,4,4,R0,Same-solver no prior,FC,0.2480820769916618,5.2523220362326,4.260348393316554,330,82
fluid_intelligence,4,4,R0,Same-solver no prior,SC,0.4112497236055918,4.599002155340099,3.831770092803664,330,82
fluid_intelligence,4,4,R0,Same-solver no prior,FP,0.24177954871116403,4.996468425926636,4.17791391802003,330,82
fluid_intelligence,4,4,R0,Same-solver no prior,fused,0.4704472750424523,4.4402896798316736,3.745854372260571,330,82
fluid_intelligence,4,4,R0,Same-solver no prior,equal_weight,0.44084233330789424,4.507427995325505,3.790087212005977,330,82
fluid_intelligence,5,0,R0,Same-solver no prior,FC,0.19960051648221844,5.436341682716191,4.394035285182336,329,83
fluid_intelligence,5,0,R0,Same-solver no prior,SC,0.2823481248930599,4.818154102004828,3.8936412359698607,329,83
fluid_intelligence,5,0,R0,Same-solver no prior,FP,0.26679538988169565,4.827713378197239,4.035046090707233,329,83
fluid_intelligence,5,0,R0,Same-solver no prior,fused,0.3070212441445115,4.709858733046984,3.887361207065083,329,83
fluid_intelligence,5,0,R0,Same-solver no prior,equal_weight,0.2970678520265933,4.7430500452504445,3.947833272142072,329,83
fluid_intelligence,5,1,R0,Same-solver no prior,FC,0.16710230478967053,5.70106037628588,4.45170762570111,329,83
fluid_intelligence,5,1,R0,Same-solver no prior,SC,0.3682717951689065,4.536518943816187,3.659853214886055,329,83
fluid_intelligence,5,1,R0,Same-solver no prior,FP,0.1872319561233292,4.990694534376946,4.00872278671317,329,83
fluid_intelligence,5,1,R0,Same-solver no prior,fused,0.37735559484783504,4.439649615112732,3.659382893746233,329,83
fluid_intelligence,5,1,R0,Same-solver no prior,equal_weight,0.31765556387795085,4.6321460761670625,3.866661912374051,329,83
fluid_intelligence,5,2,R0,Same-solver no prior,FC,0.1357752102974238,6.244330669430995,4.86135670109214,330,82
fluid_intelligence,5,2,R0,Same-solver no prior,SC,0.4878274801286274,4.608498347741558,3.860741800075774,330,82
fluid_intelligence,5,2,R0,Same-solver no prior,FP,0.09025820934649369,5.355956719922278,4.451297858427696,330,82
fluid_intelligence,5,2,R0,Same-solver no prior,fused,0.40757089316614514,4.818749347041356,3.9800979515047183,330,82
fluid_intelligence,5,2,R0,Same-solver no prior,equal_weight,0.3330611436240854,5.046270522441833,4.094513092396089,330,82
fluid_intelligence,5,3,R0,Same-solver no prior,FC,0.17352547163037943,5.559333292259598,4.503344143967143,330,82
fluid_intelligence,5,3,R0,Same-solver no prior,SC,0.40678164182697196,4.701482297771524,3.752391018829559,330,82
fluid_intelligence,5,3,R0,Same-solver no prior,FP,0.28947952215663497,4.964212581246518,4.0740395675057615,330,82
fluid_intelligence,5,3,R0,Same-solver no prior,fused,0.42613005831497835,4.651491242938718,3.7517452418169857,330,82
fluid_intelligence,5,3,R0,Same-solver no prior,equal_weight,0.3577230917426447,4.79831090063576,3.930424624781696,330,82
fluid_intelligence,5,4,R0,Same-solver no prior,FC,0.2086908193972551,5.369794666621593,4.254870616970766,330,82
fluid_intelligence,5,4,R0,Same-solver no prior,SC,0.18995691611481494,4.646966432107314,3.887981418399746,330,82
fluid_intelligence,5,4,R0,Same-solver no prior,FP,0.2679781079872265,4.570684082854526,3.6130658154641275,330,82
fluid_intelligence,5,4,R0,Same-solver no prior,fused,0.24111470135242277,4.502912551638653,3.8158840712884268,330,82
fluid_intelligence,5,4,R0,Same-solver no prior,equal_weight,0.24760066473311412,4.58732992927114,3.817818017465935,330,82
fluid_intelligence,6,0,R0,Same-solver no prior,FC,0.14349137771380602,5.355727655114384,4.28429738541633,329,83
fluid_intelligence,6,0,R0,Same-solver no prior,SC,0.2936027646377993,4.429004896606247,3.6786431585641757,329,83
fluid_intelligence,6,0,R0,Same-solver no prior,FP,0.1990301296523464,4.450523182664305,3.7642823943497032,329,83
fluid_intelligence,6,0,R0,Same-solver no prior,fused,0.31041738334423175,4.355243275882205,3.6122666237443313,329,83
fluid_intelligence,6,0,R0,Same-solver no prior,equal_weight,0.2710838321943779,4.453235010136202,3.633057200913969,329,83
fluid_intelligence,6,1,R0,Same-solver no prior,FC,0.3498897841476319,4.894311458424238,3.9615892539713893,329,83
fluid_intelligence,6,1,R0,Same-solver no prior,SC,0.429464550833781,4.276290960164437,3.5298620337762086,329,83
fluid_intelligence,6,1,R0,Same-solver no prior,FP,0.29196585971685224,4.481865368380776,3.7771902179780015,329,83
fluid_intelligence,6,1,R0,Same-solver no prior,fused,0.46018555229278,4.1699097727881504,3.4445719134327213,329,83
fluid_intelligence,6,1,R0,Same-solver no prior,equal_weight,0.439184986772179,4.246556872527506,3.5149403734174918,329,83
fluid_intelligence,6,2,R0,Same-solver no prior,FC,0.16530702619341658,5.70909300160776,4.599320785379169,330,82
fluid_intelligence,6,2,R0,Same-solver no prior,SC,0.277283451659439,4.75300262712804,3.8694322858191326,330,82
fluid_intelligence,6,2,R0,Same-solver no prior,FP,0.17814728384903128,5.0496035400235915,4.20800061575287,330,82
fluid_intelligence,6,2,R0,Same-solver no prior,fused,0.2771648886974692,4.755844872413354,3.9976405510193294,330,82
fluid_intelligence,6,2,R0,Same-solver no prior,equal_weight,0.26680840827780056,4.803436481602716,4.0382999680363,330,82
fluid_intelligence,6,3,R0,Same-solver no prior,FC,0.10925256371061506,5.321887913035542,4.5763252223854405,330,82
fluid_intelligence,6,3,R0,Same-solver no prior,SC,0.4378996700954014,4.249794991362807,3.5318404336906113,330,82
fluid_intelligence,6,3,R0,Same-solver no prior,FP,0.16978209366087335,4.806718135569508,4.2022888485177425,330,82
fluid_intelligence,6,3,R0,Same-solver no prior,fused,0.44046359941160884,4.199651751349841,3.5291801839123753,330,82
fluid_intelligence,6,3,R0,Same-solver no prior,equal_weight,0.34799709456216005,4.395773922678373,3.825957877384351,330,82
fluid_intelligence,6,4,R0,Same-solver no prior,FC,0.17081344871675108,6.353566003174308,5.048863038630693,330,82
fluid_intelligence,6,4,R0,Same-solver no prior,SC,0.3727092700561349,5.356626224909798,4.369025252660523,330,82
fluid_intelligence,6,4,R0,Same-solver no prior,FP,0.2088236694753816,5.755583595834685,4.702140028105184,330,82
fluid_intelligence,6,4,R0,Same-solver no prior,fused,0.3799491462863651,5.308509802514755,4.321854639298047,330,82
fluid_intelligence,6,4,R0,Same-solver no prior,equal_weight,0.3197640958224718,5.454383118894111,4.449537949731209,330,82
fluid_intelligence,7,0,R0,Same-solver no prior,FC,0.06632703445005546,5.721507646292202,4.779224487963923,329,83
fluid_intelligence,7,0,R0,Same-solver no prior,SC,0.3309977627226645,4.4486072344170475,3.6772451435644107,329,83
fluid_intelligence,7,0,R0,Same-solver no prior,FP,0.13821320958028274,4.952882164512871,4.205435814220974,329,83
fluid_intelligence,7,0,R0,Same-solver no prior,fused,0.3025054861859936,4.486620062893153,3.7539534585123207,329,83
fluid_intelligence,7,0,R0,Same-solver no prior,equal_weight,0.2144799850295282,4.732923822865732,3.9874213672724523,329,83
fluid_intelligence,7,1,R0,Same-solver no prior,FC,0.21389745922490414,6.104601846062406,4.785309482906328,329,83
fluid_intelligence,7,1,R0,Same-solver no prior,SC,0.47357519998085207,4.494339526840414,3.6717674369494695,329,83
fluid_intelligence,7,1,R0,Same-solver no prior,FP,0.21712078876455548,6.043584386725985,4.7304077242238165,329,83
fluid_intelligence,7,1,R0,Same-solver no prior,fused,0.4781101821557736,4.48931734377738,3.6070425215924806,329,83
fluid_intelligence,7,1,R0,Same-solver no prior,equal_weight,0.3785036375794132,4.829976015954387,3.819707773363416,329,83
fluid_intelligence,7,2,R0,Same-solver no prior,FC,0.05643573678298651,6.081582353300727,5.065169019553646,330,82
fluid_intelligence,7,2,R0,Same-solver no prior,SC,0.3632074158263079,4.629480048304383,3.801986465924683,330,82
fluid_intelligence,7,2,R0,Same-solver no prior,FP,0.12813068193403243,5.274514709753974,4.4759283986946325,330,82
fluid_intelligence,7,2,R0,Same-solver no prior,fused,0.29473187919337795,4.746678947770662,3.994576480510728,330,82
fluid_intelligence,7,2,R0,Same-solver no prior,equal_weight,0.22767092813162626,4.943104528873402,4.178023204623014,330,82
fluid_intelligence,7,3,R0,Same-solver no prior,FC,0.1596497307512112,6.08401252232699,4.927013429414501,330,82
fluid_intelligence,7,3,R0,Same-solver no prior,SC,0.3292034499872269,4.960291898137642,4.0595918207114785,330,82
fluid_intelligence,7,3,R0,Same-solver no prior,FP,0.21183228025263948,5.052775878752381,4.276842975586177,330,82
fluid_intelligence,7,3,R0,Same-solver no prior,fused,0.3430800613642558,4.883265237039224,3.983134000360279,330,82
fluid_intelligence,7,3,R0,Same-solver no prior,equal_weight,0.2858736271463779,5.074129610833699,4.13565280603328,330,82
fluid_intelligence,7,4,R0,Same-solver no prior,FC,0.3176885506744538,4.911032393699362,3.8980940050153827,330,82
fluid_intelligence,7,4,R0,Same-solver no prior,SC,0.2724900149758027,4.724486853929152,3.9103642458057117,330,82
fluid_intelligence,7,4,R0,Same-solver no prior,FP,0.29931369664198215,4.467139173020752,3.7967219261172986,330,82
fluid_intelligence,7,4,R0,Same-solver no prior,fused,0.28864917742712165,4.657585095794104,3.870272408885778,330,82
fluid_intelligence,7,4,R0,Same-solver no prior,equal_weight,0.36740747539439655,4.409413482378272,3.6413803134566862,330,82
fluid_intelligence,8,0,R0,Same-solver no prior,FC,0.08824836685194165,5.796809271247592,4.635258066213884,329,83
fluid_intelligence,8,0,R0,Same-solver no prior,SC,0.3607049194369769,4.627733866407905,3.854414204856866,329,83
fluid_intelligence,8,0,R0,Same-solver no prior,FP,0.18002027137424115,5.044779209035942,4.212242136317257,329,83
fluid_intelligence,8,0,R0,Same-solver no prior,fused,0.3493429765316537,4.621038141021602,3.8619514403751873,329,83
fluid_intelligence,8,0,R0,Same-solver no prior,equal_weight,0.2606125462869387,4.858419122008026,4.07560939043721,329,83
fluid_intelligence,8,1,R0,Same-solver no prior,FC,0.13033147293268968,5.937574985430922,4.657767626470649,329,83
fluid_intelligence,8,1,R0,Same-solver no prior,SC,0.4163538092204795,4.687850857145921,3.752291616979723,329,83
fluid_intelligence,8,1,R0,Same-solver no prior,FP,0.1700622858691379,5.282526386581402,4.168079663154645,329,83
fluid_intelligence,8,1,R0,Same-solver no prior,fused,0.3582828655871287,4.8111952403014895,3.7650092843498113,329,83
fluid_intelligence,8,1,R0,Same-solver no prior,equal_weight,0.3201060573588984,4.929806231174267,3.8385045107653264,329,83
fluid_intelligence,8,2,R0,Same-solver no prior,FC,0.3037013801820559,5.338317525298373,4.191948817242966,330,82
fluid_intelligence,8,2,R0,Same-solver no prior,SC,0.4093706606102064,4.511744158555301,3.6295530753937197,330,82
fluid_intelligence,8,2,R0,Same-solver no prior,FP,0.1988907010939001,4.7689830979374035,3.9259728362895685,330,82
fluid_intelligence,8,2,R0,Same-solver no prior,fused,0.4562360756037061,4.399106163242997,3.5229731070971035,330,82
fluid_intelligence,8,2,R0,Same-solver no prior,equal_weight,0.4236902923945222,4.513815980372451,3.638963999780684,330,82
fluid_intelligence,8,3,R0,Same-solver no prior,FC,0.06744398883734949,5.548307852001891,4.60754212866281,330,82
fluid_intelligence,8,3,R0,Same-solver no prior,SC,0.2236283315795381,4.704915139398051,4.032384817584586,330,82
fluid_intelligence,8,3,R0,Same-solver no prior,FP,0.09188233937353685,5.0067420856392895,4.242098572458238,330,82
fluid_intelligence,8,3,R0,Same-solver no prior,fused,0.20877476249429888,4.653823463359303,3.9733086883843995,330,82
fluid_intelligence,8,3,R0,Same-solver no prior,equal_weight,0.1688383766616454,4.775180851633929,4.072817931914027,330,82
fluid_intelligence,8,4,R0,Same-solver no prior,FC,0.26272248059161074,5.491520421626573,4.449553961848994,330,82
fluid_intelligence,8,4,R0,Same-solver no prior,SC,0.34718493037388537,4.900316694218685,4.095020065285687,330,82
fluid_intelligence,8,4,R0,Same-solver no prior,FP,0.28917911415313746,5.023481238931049,4.207824079828689,330,82
fluid_intelligence,8,4,R0,Same-solver no prior,fused,0.37269301512944975,4.826939009649306,4.0135994394911645,330,82
fluid_intelligence,8,4,R0,Same-solver no prior,equal_weight,0.37391688575160903,4.836909383855318,3.9976078716469448,330,82
fluid_intelligence,9,0,R0,Same-solver no prior,FC,0.1727975197556046,5.788960651319551,4.314391462334391,329,83
fluid_intelligence,9,0,R0,Same-solver no prior,SC,0.5077461325176806,4.311566563810478,3.586983041059271,329,83
fluid_intelligence,9,0,R0,Same-solver no prior,FP,0.12043191664018306,5.020103037808515,4.202436479218019,329,83
fluid_intelligence,9,0,R0,Same-solver no prior,fused,0.5075286014900315,4.350795335783998,3.551444608790242,329,83
fluid_intelligence,9,0,R0,Same-solver no prior,equal_weight,0.3937224634882549,4.640018088166232,3.6552988662611696,329,83
fluid_intelligence,9,1,R0,Same-solver no prior,FC,0.10799065143331395,5.87811024064174,5.001415312944098,329,83
fluid_intelligence,9,1,R0,Same-solver no prior,SC,0.3278693450051123,4.977367333007963,4.195725252932704,329,83
fluid_intelligence,9,1,R0,Same-solver no prior,FP,0.18730046818764953,5.238468948787992,4.439703821327012,329,83
fluid_intelligence,9,1,R0,Same-solver no prior,fused,0.31849644171447433,4.912934318177556,4.197647047615028,329,83
fluid_intelligence,9,1,R0,Same-solver no prior,equal_weight,0.2730722421408903,5.0410709906947995,4.356015842090011,329,83
fluid_intelligence,9,2,R0,Same-solver no prior,FC,0.23592882446124439,5.0711644891528564,4.068215398092697,330,82
fluid_intelligence,9,2,R0,Same-solver no prior,SC,0.4819422460877967,4.139748815672635,3.3636577882829855,330,82
fluid_intelligence,9,2,R0,Same-solver no prior,FP,0.23944199481592462,4.691445293676122,3.884491183549262,330,82
fluid_intelligence,9,2,R0,Same-solver no prior,fused,0.5048689433010568,4.073987830052837,3.328694348416356,330,82
fluid_intelligence,9,2,R0,Same-solver no prior,equal_weight,0.4432380723702038,4.231092543091298,3.4666610351717644,330,82
fluid_intelligence,9,3,R0,Same-solver no prior,FC,0.34545801727738035,5.104931581754554,4.078489875955536,330,82
fluid_intelligence,9,3,R0,Same-solver no prior,SC,0.3992301441245958,4.603192212096321,3.7470858473055357,330,82
fluid_intelligence,9,3,R0,Same-solver no prior,FP,0.3960122058955758,4.628121523182507,3.7078104470669957,330,82
fluid_intelligence,9,3,R0,Same-solver no prior,fused,0.4399820167528201,4.490210197232669,3.6078262608852305,330,82
fluid_intelligence,9,3,R0,Same-solver no prior,equal_weight,0.4461791028189029,4.491962683144438,3.540691728050071,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,FC,0.20235893769239183,6.081364239406466,4.694045351399604,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,SC,0.2918599955301672,4.741962638428402,3.8207551836462206,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,FP,0.19261283112341257,5.296471920218457,4.301208471533749,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,fused,0.3427401231617096,4.585096903987447,3.747077223327782,330,82
fluid_intelligence,9,4,R0,Same-solver no prior,equal_weight,0.3031397414083129,4.790777093736488,3.8865363433475633,330,82
fluid_intelligence,0,0,R1,Anisotropy only,FC,0.16924808399796537,5.394924784901462,4.216918468810427,329,83
fluid_intelligence,0,0,R1,Anisotropy only,SC,0.5010066323369082,3.8067418891913047,2.923656851419128,329,83
fluid_intelligence,0,0,R1,Anisotropy only,FP,0.2419224117327048,4.763953276648407,3.687571727923695,329,83
fluid_intelligence,0,0,R1,Anisotropy only,fused,0.5098738724663016,3.766533061875423,2.890454732983235,329,83
fluid_intelligence,0,0,R1,Anisotropy only,equal_weight,0.440638888815195,3.947562855742757,3.037254612485875,329,83
fluid_intelligence,0,1,R1,Anisotropy only,FC,0.25563237432806524,5.500378170122329,4.592864476053432,329,83
fluid_intelligence,0,1,R1,Anisotropy only,SC,0.3507333439951801,4.80596463694515,4.06662322648786,329,83
fluid_intelligence,0,1,R1,Anisotropy only,FP,0.26936267690361176,4.899521322892722,4.0968614236026335,329,83
fluid_intelligence,0,1,R1,Anisotropy only,fused,0.3626911763071616,4.738360804729542,4.021750178877367,329,83
fluid_intelligence,0,1,R1,Anisotropy only,equal_weight,0.3683305104071527,4.723523766292946,4.013248394104163,329,83
fluid_intelligence,0,2,R1,Anisotropy only,FC,0.11983971833121343,5.858288949040659,4.73129260703838,330,82
fluid_intelligence,0,2,R1,Anisotropy only,SC,0.316199090597919,5.044926439868408,4.322175420304644,330,82
fluid_intelligence,0,2,R1,Anisotropy only,FP,0.15055145550821586,5.210906818132724,4.489833678790286,330,82
